,ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvn,st_uj,st_ujerr,st_ujlim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_rc,st_rcerr,st_rclim,st_ic,st_icerr,st_iclim,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,st_k,st_kerr,st_klim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_irac1,st_irac1err,st_irac1lim,st_irac2,st_irac2err,st_irac2lim,st_irac3,st_irac3err,st_irac3lim,st_irac4,st_irac4err,st_irac4lim,st_mips1,st_mips1err,st_mips1lim,st_mips2,st_mips2err,st_mips2lim,st_mips3,st_mips3err,st_mips3lim,st_iras1,st_iras1err,st_iras1lim,st_iras2,st_iras2err,st_iras2lim,st_iras3,st_iras3err,st_iras3lim,st_iras4,st_iras4err,st_iras4lim,st_optmag,st_optmagerr,st_optmaglim,st_optband,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_bmvj,st_bmvjerr,st_bmvjlim,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,st_bmy,st_bmyerr,st_bmylim,st_m1,st_m1err,st_m1lim,st_c1,st_c1err,st_c1lim,st_colorn,st_spstr,st_ssperr,st_splim,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsinin,st_acts,st_actserr,st_actslim,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_snum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_disc_refname,pl_publ_date,pl_facility,pl_telescope,pl_instrument,pl_locale,pl_def_refname,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_conrat,pl_conraterr1,pl_conraterr2,pl_conratlim,pl_conratband,pl_conratn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_mrtranmid,pl_mrtranmiderr1,pl_mrtranmiderr2,pl_mrtranmidlim,pl_mrtmrefid,pl_mrtmreflink,pl_mrtsystemref,pl_st_npar,pl_st_nref,rowupdate,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,gaia_pmra,gaia_pmraerr,gaia_pmralim,gaia_pmdec,gaia_pmdecerr,gaia_pmdeclim,gaia_pm,gaia_pmerr,gaia_pmlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,pl_angsep,pl_angseperr1,pl_angseperr2
863,299.31953799999997,1.7e-05,19.95463587,1.11e-06,19h57m16.69s,41.384646999999994,1.7e-05,+41d23m04.7s,76.536517,2.1e-05,6.445216,1.9e-05,317.452491,3.6e-05,60.085944,2e-05,2,,,,0.0,0,234.0,4.87,-5.63,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,11.258,0.023,0,10.793,0.025,0,10.761,0.021,0,10.593,0.023,0.0,10.637,0.021,0.0,10.737,0.158,0.0,8.937999999999999,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63,,0,Kepler-band,13,,,,,,,,,,,,,0.465,0.034,0,0.032,0.033,0,0.49700000000000005,0.031,0,,,,,,,,,,5,,,,0,5260.0,74.38,-70.24,0.0,3,4.58,0.01,-0.01,0.0,3,0.01,0.092,-0.091,0.0,2,[Fe/H],,,,,0,0.8,0.01,-0.01,0.0,3,0.89,0.02,-0.03,0.0,1,,,,,0,1.91,1.26,-0.602,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-519 b,Kepler-519,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-519_b/,,24.3078946,2.446e-05,-2.446e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.187,0.005,-0.004,0.0,2.1,0.06,-0.04,0.0,0.019,0.001,-0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.108254,0.001146,-0.001146,0.0,2,2455011.364426,0.000866,-0.000866,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.0237,0.00058,-0.00025,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
864,293.18032200000005,1.7e-05,19.54535481,1.11e-06,19h32m43.28s,41.617763000000004,1.7e-05,+41d37m03.9s,74.49538100000001,2.1e-05,10.582025,1.9e-05,308.773821,3.7e-05,61.972389,2e-05,2,,,,0.0,0,492.0,26.52,-25.26,0.0,1,-4.8,,0.0,-3.4,,0.0,5.9,,0.0,1,,,,,0,,,,,,,,,,,,,,,,11.806,0.02,0,11.552,0.021,0,11.488,0.02,0,11.38,0.022000000000000002,0.0,11.423,0.02,0.0,11.289000000000001,0.10800000000000001,0.0,8.921,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.797,,0,Kepler-band,13,,,,,,,,,,,,,0.254,0.028999999999999998,0,0.064,0.028999999999999998,0,0.318,0.027999999999999997,0,,,,,,,,,,5,,,,0,6112.0,68.96,-60.87,0.0,3,4.41,0.03,-0.03,0.0,3,-0.03,0.094,-0.099,0.0,2,[Fe/H],,,,,0,1.09,0.05,-0.05,0.0,3,1.1,0.04,-0.04,0.0,2,,,,,0,2.04,1.07,-0.619,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-520 b,Kepler-520,b,2,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-520_b/,,19.67416124,5.245e-05,-5.245e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.14800000000000002,0.025,-0.009000000000000001,0.0,1.66,0.28,-0.1,0.0,0.015,0.003,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.14993800000000002,0.002708,-0.002708,0.0,2,2455009.26985,0.0019,-0.0019,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.013930000000000001,0.00223,-0.00059,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
865,293.18032200000005,1.7e-05,19.54535481,1.11e-06,19h32m43.28s,41.617763000000004,1.7e-05,+41d37m03.9s,74.49538100000001,2.1e-05,10.582025,1.9e-05,308.773821,3.7e-05,61.972389,2e-05,2,,,,0.0,0,492.0,26.52,-25.26,0.0,1,-4.8,,0.0,-3.4,,0.0,5.9,,0.0,1,,,,,0,,,,,,,,,,,,,,,,11.806,0.02,0,11.552,0.021,0,11.488,0.02,0,11.38,0.022000000000000002,0.0,11.423,0.02,0.0,11.289000000000001,0.10800000000000001,0.0,8.921,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.797,,0,Kepler-band,13,,,,,,,,,,,,,0.254,0.028999999999999998,0,0.064,0.028999999999999998,0,0.318,0.027999999999999997,0,,,,,,,,,,5,,,,0,6112.0,68.96,-60.87,0.0,3,4.41,0.03,-0.03,0.0,3,-0.03,0.094,-0.099,0.0,2,[Fe/H],,,,,0,1.09,0.05,-0.05,0.0,3,1.1,0.04,-0.04,0.0,2,,,,,0,2.04,1.07,-0.619,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-520 c,Kepler-520,c,2,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-520_c/,,5.21104261,1.231e-05,-1.231e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.095,0.006,-0.004,0.0,1.07,0.07,-0.05,0.0,0.01,0.001,-0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.137546,0.002317,-0.002317,0.0,2,2454964.53958,0.00199,-0.00199,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.00933,0.00032,-0.00013000000000000002,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
866,298.816376,1.7e-05,19.92109173,1.11e-06,19h55m15.93s,43.998039,1.7e-05,+43d59m52.9s,78.617214,2.1e-05,8.090455,1.9e-05,318.948118,3.9e-05,62.626307999999995,2e-05,2,,,,0.0,0,737.0,71.93,-54.93,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,11.915,0.027000000000000003,0,11.745,0.032,0,11.67,0.023,0,11.587,0.023,0.0,11.604000000000001,0.022000000000000002,0.0,12.249,0.302,0.0,9.433,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.885,,0,Kepler-band,13,,,,,,,,,,,,,0.17,0.042,0,0.075,0.039,0,0.245,0.035,0,,,,,,,,,,5,,,,0,6406.0,90.67,-86.67,0.0,3,4.24,0.05,-0.07,0.0,3,0.25,0.078,-0.084,0.0,2,[Fe/H],,,,,0,1.46,0.14,-0.11,0.0,3,1.34,0.06,-0.06,0.0,1,,,,,0,1.78,0.632,-0.499,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-521 b,Kepler-521,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-521_b/,,22.20813214,4.013e-05,-4.013e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.284,0.027999999999999997,-0.021,0.0,3.18,0.31,-0.23,0.0,0.028999999999999998,0.003,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.305104,0.0017420000000000003,-0.0017420000000000003,0.0,2,2455039.35915,0.00133,-0.00133,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.019969999999999998,0.00022,-0.00016,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
867,283.71752599999996,1.9e-05,18.91450173,1.3e-06,18h54m52.21s,47.204449,1.7e-05,+47d12m16.0s,77.005843,2.1e-05,18.998283999999998,1.8e-05,297.186387,4.9e-05,69.352528,2e-05,2,,,,0.0,0,198.0,9.14,-12.43,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,11.767000000000001,0.022000000000000002,0,11.165999999999999,0.019,0,11.003,0.017,0,10.96,0.023,0.0,11.020999999999999,0.021,0.0,10.822000000000001,0.078,0.0,9.432,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59,,0,Kepler-band,13,,,,,,,,,,,,,0.601,0.028999999999999998,0,0.163,0.025,0,0.764,0.027999999999999997,0,,,,,,,,,,5,,,,0,4433.0,43.73,-45.09,0.0,3,4.64,0.02,-0.03,0.0,3,0.01,0.175,-0.17800000000000002,0.0,2,[Fe/H],,,,,0,0.67,0.02,-0.04,0.0,3,0.7,0.03,-0.05,0.0,2,,,,,0,3.55,5.91,-1.96,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1019 b,Kepler-1019,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1019_b/,,1.41122985,7.5e-07,-7.5e-07,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.13,0.004,-0.013999999999999999,0.0,1.46,0.05,-0.16,0.0,0.013000000000000001,0.0,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.057967,0.000592,-0.000592,0.0,2,2454965.642284,0.00045999999999999996,-0.00045999999999999996,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.01996,7e-05,-0.00186,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
868,292.672551,1.9e-05,19.5115034,1.3e-06,19h30m41.41s,46.377421999999996,1.7e-05,+46d22m38.7s,78.68325,2.1e-05,13.028772,1.9e-05,311.926711,4.7e-05,66.546972,2.1e-05,2,,,,0.0,0,446.0,12.98,-14.07,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,12.654000000000002,0.021,0,12.213,0.018000000000000002,0,12.15,0.021,0,12.123,0.023,0.0,12.19,0.023,0.0,12.876,0.38,0.0,9.381,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.030999999999999,,0,Kepler-band,13,,,,,,,,,,,,,0.441,0.027999999999999997,0,0.063,0.027999999999999997,0,0.504,0.03,0,,,,,,,,,,5,,,,0,5227.0,66.71,-60.63,0.0,3,4.57,0.02,-0.02,0.0,3,0.0,0.10300000000000001,-0.10099999999999999,0.0,2,[Fe/H],,,,,0,0.8,0.02,-0.02,0.0,3,0.87,0.03,-0.03,0.0,2,,,,,0,3.63,2.56,-1.8,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1020 b,Kepler-1020,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1020_b/,,96.9151496,0.0003632,-0.0003632,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.203,0.006999999999999999,-0.008,0.0,2.28,0.08,-0.09,0.0,0.021,0.001,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.24985,0.004021,-0.004021,0.0,2,2455020.08904,0.00286,-0.00286,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02625,0.00059,-0.0008,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
869,295.204905,1.7e-05,19.680327,1.11e-06,19h40m49.18s,42.559681,1.7e-05,+42d33m34.9s,76.049944,2.1e-05,9.686187,1.9e-05,312.49205,3.8e-05,62.3307,2e-05,2,,,,0.0,0,837.0,88.53,-67.3,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.833,0.022000000000000002,0,13.412,0.027999999999999997,0,13.332,0.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.164000000000001,,0,Kepler-band,9,,,,,,,,,,,,,0.42100000000000004,0.036000000000000004,0,0.08,0.047,0,0.501,0.044000000000000004,0,,,,,,,,,,5,,,,0,5431.0,143.14,-143.99,0.0,3,4.53,0.05,-0.09,0.0,3,-0.05,0.147,-0.17,0.0,2,[Fe/H],,,,,0,0.86,0.09,-0.06,0.0,3,0.89,0.05,-0.05,0.0,2,,,,,0,4.68,5.7,-2.97,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1021 b,Kepler-1021,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1021_b/,,13.47469571,3.21e-05,-3.21e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.20800000000000002,0.022000000000000002,-0.016,0.0,2.33,0.25,-0.18,0.0,0.021,0.002,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.10905799999999999,0.0026079999999999996,-0.0026079999999999996,0.0,2,2454966.49237,0.00209,-0.00209,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02535,0.00086,-0.0005,0.0,1,,,,,,,,23,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
870,289.35200499999996,1.9e-05,19.29013367,1.3e-06,19h17m24.48s,46.973728,1.7e-05,+46d58m25.4s,78.261312,2.1e-05,15.347835,1.9e-05,307.016979,4.9e-05,67.941175,2e-05,2,,,,0.0,0,455.0,20.19,-23.27,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.54,0.023,0,12.907,0.018000000000000002,0,12.821,0.022000000000000002,0,12.747,0.024,0.0,12.792,0.024,0.0,12.360999999999999,,-1.0,9.472999999999999,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.389000000000001,,0,Kepler-band,13,,,,,,,,,,,,,0.633,0.028999999999999998,0,0.086,0.027999999999999997,0,0.7190000000000001,0.032,0,,,,,,,,,,5,,,,0,4445.0,49.47,-51.77,0.0,3,4.64,0.02,-0.03,0.0,3,0.06,0.157,-0.175,0.0,2,[Fe/H],,,,,0,0.68,0.02,-0.03,0.0,3,0.71,0.03,-0.04,0.0,2,,,,,0,3.63,5.9,-1.96,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1022 b,Kepler-1022,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1022_b/,,10.99469878,1.88e-05,-1.88e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.21100000000000002,0.006999999999999999,-0.025,0.0,2.36,0.08,-0.28,0.0,0.022000000000000002,0.001,-0.003,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.068475,0.0019920000000000003,-0.0019920000000000003,0.0,2,2454970.3576599997,0.00144,-0.00144,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.0316,0.0001,-0.0034700000000000004,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
871,289.029742,1.7e-05,19.26864947,1.11e-06,19h16m07.14s,49.769707000000004,1.7e-05,+49d46m10.9s,80.85079300000001,2e-05,16.639087,1.6e-05,309.386601,4.9e-05,70.617603,2e-05,2,,,,0.0,0,686.0,78.27,-44.16,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.243,0.027000000000000003,0,12.897,0.028999999999999998,0,12.762,0.03,0,12.716,0.023,0.0,12.789000000000001,0.024,0.0,12.984000000000002,0.455,0.0,9.573,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.52,,0,Kepler-band,13,,,,,,,,,,,,,0.34600000000000003,0.04,0,0.135,0.042,0,0.48100000000000004,0.04,0,,,,,,,,,,5,,,,0,5494.0,75.28,-98.69,0.0,3,4.51,0.04,-0.1,0.0,3,0.05,0.155,-0.161,0.0,2,[Fe/H],,,,,0,0.89,0.1,-0.05,0.0,3,0.93,0.04,-0.04,0.0,2,,,,,0,4.47,5.46,-2.8,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1023 b,Kepler-1023,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1023_b/,,62.1387714,0.0002199,-0.0002199,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.235,0.027000000000000003,-0.016,0.0,2.63,0.3,-0.18,0.0,0.024,0.003,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.173242,0.003658,-0.003658,0.0,2,2454994.1476,0.0026899999999999997,-0.0026899999999999997,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02744,0.00057,-0.0009400000000000001,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
872,291.950991,1.7e-05,19.4633994,1.11e-06,19h27m48.24s,38.251698,1.7e-05,+38d15m06.1s,71.01225,2.1e-05,9.896771000000001,1.9e-05,304.823981,3.4e-05,59.065654,2e-05,2,,,,0.0,0,1017.0,64.86,-69.53,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,14.589,0.036000000000000004,0,14.052999999999999,0.040999999999999995,0,14.05,0.067,0,13.828,0.026000000000000002,0.0,13.885,0.035,0.0,12.887,,-1.0,9.26,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.982999999999999,,0,Kepler-band,13,,,,,,,,,,,,,0.536,0.055,0,0.003,0.079,0,0.539,0.076,0,,,,,,,,,,5,,,,0,5143.0,126.73,-76.37,0.0,3,4.57,0.04,-0.06,0.0,3,-0.1,0.142,-0.182,0.0,2,[Fe/H],,,,,0,0.78,0.04,-0.05,0.0,3,0.81,0.04,-0.05,0.0,2,,,,,0,5.25,5.95,-3.3,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-1024 b,Kepler-1024,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-1024_b/,,66.4162133,0.0003538,-0.0003538,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.349,0.024,-0.023,0.0,3.91,0.27,-0.26,0.0,0.036000000000000004,0.002,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.29020999999999997,0.00571,-0.00571,0.0,2,2455021.1342700003,0.00461,-0.00461,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.0457,0.00168,-0.00073,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
