ra,dec
 209.20824, -15.842929
 201.4019, -8.570423
 205.95364, -5.0126934
 202.53487, -4.5595317
 205.06847, -9.226968
 200.9151, -10.367888
 207.41121, -11.041726
 206.63, -16.712376
 200.19246, -8.235751
 206.53267, -11.996131
 198.54225, -6.7875676
 197.44844, -13.804974
 210.88405, -16.074245
 201.30328, -17.3989
 201.86061, -14.202587
 198.32312, -10.057232
 201.06514, -14.436766
 205.38446, -7.5423307
 202.22606, -13.464003
 200.1802, -10.624339
 199.92429, -17.36462
 211.7137, -8.379249
 212.02917, -9.188461
 198.22829, -9.874901
 207.8675, -7.9634624
 198.91167, -9.735504
 202.84042, -11.52996
 200.64742, -15.328303
 202.31317, -10.42235
 200.48862, -12.817169
 207.91476, -12.711007
 204.10144, -16.144258
 208.30193, -9.892755
 200.02011, -16.540503
 204.47765, -10.418575
 202.58247, -11.066992
 201.3991, -7.660854
 203.56122, -12.142705
 204.93597, -11.586529
 203.88818, -4.2882843
 208.75473, -6.1047053
 206.87735, -10.393388
 206.70543, -5.5695963
 208.90614, -8.434637
 202.72656, -12.003746
 198.9051, -10.300617
 201.22258, -12.780181
 201.57571, -13.923113
 204.69075, -11.799681
 205.79762, -13.483038
 203.4839, -5.598652
 198.32964, -8.459433
 200.7401, -16.673311
 209.43106, -14.988614
 211.59097, -8.808649
 211.23592, -8.154122
 207.0009, -11.047456
 198.6147, -12.606459
 205.34872, -12.207917
 202.54572, -14.990264
 204.54012, -7.696874
 204.52855, -16.099768
 203.27629, -16.52166
 200.32681, -8.915459
 202.72633, -12.778325
 204.22519, -11.404128
 208.52536, -8.925298
 202.9922, -7.5278373
 204.66205, -7.311285
 201.7834, -11.697017
 204.94838, -5.136928
 204.69902, -6.403951
 211.7347, -9.4787
 202.06316, -13.172745
 202.4327, -13.067285
 210.0412, -14.629557
 202.7336, -10.709658
 204.96977, -6.156022
 200.04869, -9.503759
 198.99728, -7.335382
 203.64429, -4.816045
 206.75642, -10.434258
 205.3028, -13.802825
 207.90546, -17.17246
 208.31607, -8.448161
 200.9699, -10.131588
 211.66939, -8.069956
 202.38548, -14.989123
 204.20917, -12.996377
 203.52066, -14.826872
 204.60992, -10.745098
 204.70752, -6.6168914
 203.97894, -16.70469
 211.96988, -8.40829
 202.27536, -4.5580783
 201.08028, -15.782815
 207.42207, -16.37647
 207.53908, -8.171732
 207.41176, -6.9801917
 207.991, -12.061403
 204.12994, -10.111031
 203.73639, -11.556065
 212.10034, -8.141605
 206.27086, -4.9471464
 200.4008, -16.933802
 202.09546, -4.6457314
 200.19576, -6.8706074
 202.33232, -6.186882
 205.98425, -5.268353
 198.18877, -12.957187
 207.77676, -8.466621
 202.11378, -11.470597
 203.045, -4.7345233
 211.04518, -7.9800143
 206.41692, -17.307055
 205.23747, -6.266242
 202.21191, -7.441591
 204.71625, -10.334213
 202.44481, -4.2903676
 205.0057, -16.388874
 205.13748, -13.681603
 205.30374, -13.201699
 203.369, -16.73342
 202.1436, -5.6871777
 207.66313, -11.832559
 201.81403, -12.630664
 207.01785, -10.395668
 201.57622, -5.242792
 202.16972, -8.70979
 201.97226, -4.618705
 202.95477, -11.291052
 198.10686, -9.283257
 199.28801, -9.956077
 202.10649, -9.24398
 197.87589, -13.817188
 201.25931, -10.446686
 205.29634, -13.294563
 209.20708, -14.915833
 198.48161, -12.897578
 197.93974, -11.024903
 200.13322, -8.306612
 202.48819, -6.146322
 208.12167, -11.458259
 204.17578, -11.927108
 205.09166, -15.177329
 208.05731, -17.54325
 200.8701, -13.435454
 207.30768, -6.5703983
 202.96483, -11.556819
 206.96365, -8.261079
 202.89938, -5.4341736
 206.08345, -8.263748
 202.20328, -9.951867
 209.61378, -15.274396
 209.5328, -6.469021
 199.59322, -8.748616
 197.73338, -13.087805
 203.0724, -10.396976
 205.20764, -13.530992
 201.39102, -11.815668
 203.03561, -10.402004
 199.28798, -11.411294
 204.05829, -14.179378
 209.96544, -15.966966
 203.72734, -5.030561
 200.9958, -12.765465
 205.88959, -7.7499537
 212.0806, -8.328264
 199.63101, -8.549801
 210.36171, -15.935281
 204.28357, -10.613764
 199.58093, -14.347405
 199.41534, -9.655222
 204.082, -8.568058
 200.33229, -8.291192
 210.16782, -14.323595
 205.29135, -12.039983
 206.65186, -16.124342
 206.83977, -11.556271
 202.80627, -5.965039
 207.03159, -8.236201
 209.8967, -10.101775
 206.51123, -16.73991
 199.22142, -6.8047047
 203.7104, -14.513552
 206.08995, -11.178061
 202.56078, -5.0436525
 203.0978, -9.993838
 199.3073, -8.081457
 207.4958, -12.355301
 199.64415, -10.73196
 199.9225, -6.669804
 198.96735, -13.66703
 203.20111, -8.799489
 202.51085, -14.731198
 204.38293, -7.696115
 203.43044, -7.1594744
 204.54083, -4.8067136
 203.72723, -13.263103
 202.22202, -7.4206004
 203.48401, -6.166084
 201.2147, -9.688237
 204.81444, -11.946882
 204.22208, -7.377792
 204.85349, -16.176579
 207.29143, -6.6080527
 206.30414, -9.621012
 210.63771, -9.3172655
 208.00534, -8.324308
 206.46523, -5.6290936
 198.20084, -11.42351
 200.18274, -11.264145
 204.90259, -5.197084
 208.22981, -8.228518
 204.75046, -16.830317
 202.9526, -9.886934
 204.98982, -13.769646
 198.68901, -10.957244
 199.1454, -9.675389
 201.90776, -5.8312097
 205.16478, -10.803673
 201.58447, -5.175697
 205.08302, -10.263847
 207.465, -16.827824
 203.6604, -16.421648
 201.17297, -9.098986
 202.34428, -9.233412
 204.06306, -13.736332
 199.23479, -7.629951
 201.08028, -9.019112
 201.86574, -14.477001
 204.79207, -10.647259
 203.23944, -8.269966
 203.93176, -5.580533
 199.97447, -8.16949
 205.05629, -14.479444
 198.6078, -10.600177
 200.12218, -11.081705
 203.33432, -8.263932
 199.69797, -13.036867
 204.05031, -4.740958
 198.73264, -6.5169005
 202.3418, -4.2206607
 201.94772, -6.912495
 204.70456, -18.081997
 202.02005, -17.301508
 202.49835, -4.1861105
 201.67671, -7.5856414
 201.34018, -11.038784
 207.19826, -17.557693
 206.94688, -11.541237
 199.60071, -11.399273
 202.44658, -5.3372574
 201.42476, -7.8556986
 198.36269, -10.216536
 201.86685, -7.5035896
 204.05565, -16.526112
 210.13988, -14.989369
 199.44624, -9.826305
 199.50882, -11.742465
 206.50467, -17.796461
 206.09158, -5.2192683
 206.77966, -16.489508
 210.02927, -8.722806
 205.17084, -10.412021
 202.83656, -12.223007
 203.42993, -4.6328707
 201.82544, -14.216612
 199.12236, -6.766853
 200.90515, -17.052607
 210.33052, -15.761447
 203.00926, -11.215235
 211.17917, -9.273742
 197.92581, -10.64921
 200.08582, -7.9931
 203.7788, -15.859265
 201.72333, -11.619411
 201.80301, -11.518594
 199.31223, -12.970936
 198.5734, -11.650596
 204.6914, -8.049311
 198.15593, -14.44296
 199.68755, -13.172786
 206.97449, -9.188933
 204.12907, -8.798323
 210.31459, -14.102647
 204.41493, -5.8222837
 205.37383, -4.516471
 199.0241, -10.243237
 210.72762, -15.87282
 202.4722, -10.774193
 205.16821, -5.059474
 202.46822, -10.792145
 202.27728, -13.563074
 201.70657, -9.106513
 211.96364, -10.060745
 202.43672, -8.2425785
 199.68436, -11.445695
 207.86533, -7.708484
 204.32243, -14.997325
 207.70895, -7.6224904
 209.1478, -5.429158
 200.8733, -15.856712
 199.29996, -11.324746
 204.40778, -13.491002
 202.854, -5.7526965
 209.0075, -9.108397
 206.02779, -11.138313
 208.06717, -12.660443
 202.6487, -6.9364047
 200.79352, -17.184597
 207.65417, -11.60087
 199.62486, -14.670036
 208.016, -11.647964
 201.8962, -7.7692556
 199.24232, -6.833532
 201.27151, -15.841778
 200.29369, -15.82794
 200.3988, -7.7037296
 198.62735, -12.289292
 201.8502, -15.871733
 207.85503, -18.361767
 198.10767, -12.706224
 206.69601, -10.866103
 211.63599, -8.391912
 202.66914, -9.1564665
 199.36977, -6.6384034
 208.09773, -5.2189093
 204.61685, -15.898747
 199.49403, -13.227009
 206.52171, -5.34512
 211.11656, -13.81435
 207.35532, -18.254328
 204.86447, -8.596514
 206.42455, -16.961126
 202.99211, -11.153628
 207.89444, -9.496812
 205.35046, -7.4732947
 202.35184, -4.934959
 199.12381, -13.756261
 210.0161, -8.17656
 203.1821, -10.287184
 198.39607, -13.079119
 206.86774, -11.688915
 202.48354, -15.911823
 201.25687, -14.755788
 200.62909, -6.7511864
 202.87761, -4.817243
 201.43295, -13.002985
 200.80377, -11.375258
 201.29587, -10.49957
 200.04431, -8.819375
 203.99129, -10.909892
 203.86046, -16.1152
 206.07664, -17.11024
 200.7444, -16.060684
 202.06776, -11.256548
 202.76996, -12.008391
 208.15096, -7.8846626
 206.41959, -5.9951816
 204.61789, -16.183733
 197.93532, -13.9192
 201.84694, -8.127409
 207.80473, -12.356099
 208.07158, -12.790133
 202.43565, -11.877532
 203.04977, -8.602883
 197.99712, -12.839271
 204.1717, -9.001366
 204.73358, -6.3359284
 201.7994, -4.364052
 203.61887, -13.912162
 205.93074, -5.104148
 199.90471, -8.901155
 211.82536, -8.184272
 201.45055, -16.041706
 207.0569, -7.8209043
 206.68283, -16.552664
 202.44981, -12.790068
 204.2467, -11.599661
 205.2808, -11.298929
 203.86555, -10.641825
 203.29619, -17.878649
 203.7934, -10.729366
 205.03186, -11.096563
 204.5375, -9.410388
 207.30974, -10.495378
 208.30835, -11.191568
 211.80174, -9.513402
 203.51534, -4.4803386
 206.85503, -8.947678
 198.45448, -14.026193
 202.68219, -11.995293
 201.05998, -14.57416
 202.99811, -8.717916
 211.86943, -10.349774
 203.12169, -9.374182
 198.94104, -7.9208713
 201.35573, -17.529272
 202.01349, -4.7218957
 205.46628, -10.729643
 199.05153, -8.524934
 203.08322, -6.4605203
 208.14543, -5.0102496
 207.29207, -12.1453
 203.62236, -12.311546
 201.36661, -10.669975
 197.64896, -13.79547
 209.51083, -15.744486
 204.42133, -10.265772
 203.65608, -12.850862
 202.33067, -7.9222445
 199.62582, -11.727077
 206.77869, -16.496716
 203.39613, -9.029312
 198.6634, -7.7479715
 208.47626, -7.155737
 202.50296, -13.371994
 207.59264, -8.002262
 209.94899, -14.632075
 198.91258, -12.682614
 207.56215, -12.659375
 200.06691, -6.9853277
 203.32843, -15.846642
 210.38635, -8.262806
 201.3423, -7.918087
 208.00395, -12.324849
 201.30142, -10.742833
 199.7541, -6.7439413
 207.93022, -7.9582486
 207.48878, -10.964811
 203.2881, -16.463646
 208.68651, -12.729327
 206.42628, -7.72064
 199.76308, -8.0495825
 206.9326, -9.561417
 202.97026, -7.6333923
 201.91309, -17.604189
 201.33089, -14.37385
 205.97868, -17.312744
 208.89725, -10.910855
 208.5813, -9.499635
 202.36409, -14.6846
 198.61145, -13.200872
 201.60585, -15.847628
 208.20241, -8.322895
 198.58842, -13.455534
 198.76534, -13.274329
 211.91396, -8.517607
 198.38744, -12.864541
 207.25594, -9.404994
 198.58662, -12.880413
 202.55199, -10.142306
 211.27855, -9.478831
 207.17621, -9.600385
 207.26254, -7.7243476
 199.43086, -10.244768
 198.5502, -12.239212
 207.87018, -8.34092
 204.28171, -15.123224
 206.59558, -11.547086
 206.21773, -9.279542
 206.95006, -10.528439
 209.79445, -14.93111
 200.08252, -9.788502
 210.82704, -9.497458
 206.39453, -6.8288684
 203.79202, -16.085407
 198.79143, -13.055649
 211.5877, -9.129616
 198.94757, -10.611575
 204.09071, -11.428609
 198.84998, -8.338845
 208.08899, -10.681228
 199.75967, -7.1519737
 197.78111, -12.276049
 200.24232, -8.8860035
 202.19661, -14.720909
 207.80777, -11.685545
 202.24025, -16.508867
 207.9303, -7.9599547
 203.30438, -16.142609
 210.18878, -13.966044
 199.5779, -10.729212
 206.18823, -10.639464
 203.74446, -10.830986
 208.14426, -12.043859
 207.83972, -6.9963913
 198.28409, -10.481197
 202.21371, -8.69375
 205.0979, -16.309301
 203.29741, -8.501262
 199.97166, -11.50726
 199.76082, -17.323238
 204.04887, -14.278535
 198.57756, -9.643035
 201.36488, -14.623551
 202.11363, -6.286093
 201.14597, -14.082957
 199.52794, -13.809984
 207.56506, -12.607493
 200.2275, -10.286778
 202.2292, -12.755799
 207.63145, -6.9470296
 201.85045, -15.890412
 203.74818, -11.872227
 207.04588, -11.109347
 200.32967, -16.21515
 208.01778, -12.785576
 198.55615, -10.030055
 201.90662, -8.920801
 201.91646, -11.956921
 209.71063, -15.458228
 199.67163, -8.038152
 199.52742, -9.861037
 201.20047, -16.471699
 197.92406, -11.465336
 201.89055, -14.227402
 205.40955, -9.240138
 209.00894, -6.5021644
 212.18605, -8.674443
 198.64767, -10.006252
 206.81558, -18.112856
 202.90512, -17.8272
 207.81667, -11.957844
 208.263, -7.884202
 210.56702, -8.050314
 201.62874, -11.056308
 201.5753, -12.640669
 204.63959, -16.270779
 200.93373, -10.249473
 198.61082, -7.671414
 201.46632, -16.450722
 203.62704, -6.211226
 201.62282, -7.5093927
 198.73862, -9.797739
 206.90012, -10.997581
 197.733, -14.177911
 198.90292, -8.340582
 202.87607, -8.061618
 207.62532, -10.866529
 198.54071, -7.50591
 202.13539, -4.229936
 199.99672, -11.059845
 207.09235, -11.137233
 202.24327, -10.135972
 202.52043, -7.6232147
 199.76071, -7.149222
 210.1965, -14.490651
 204.9916, -8.493177
 211.96361, -9.064742
 208.25331, -12.253117
 201.94788, -13.620764
 203.06032, -8.261573
 199.28958, -13.897854
 202.38556, -9.767
 204.27611, -11.042324
 197.83612, -14.080122
 202.15256, -12.740346
 199.00955, -7.2915306
 203.39441, -4.8498483
 206.90378, -8.799353
 208.34082, -10.974283
 211.24695, -15.146861
 204.7847, -16.766499
 205.39148, -11.286152
 208.101, -8.361902
 201.95898, -17.353941
 208.33696, -11.067854
 208.86816, -10.070184
 210.14607, -14.291986
 202.8057, -10.867103
 208.499, -8.980963
 202.14917, -7.1594205
 202.49881, -15.654592
 204.58923, -12.198455
 211.47237, -10.149529
 202.3339, -5.284106
 202.08537, -12.144778
 199.23581, -7.8687654
 202.81837, -4.916646
 206.71744, -12.726485
 201.85292, -7.8423333
 207.69048, -17.115145
 206.76558, -16.830477
 197.80707, -12.196779
 199.17555, -8.27172
 202.36678, -13.186792
 202.45161, -12.793041
 208.66382, -12.637012
 204.36693, -16.711393
 204.39229, -10.343664
 202.53516, -10.186654
 199.07314, -7.574677
 197.93382, -10.35664
 203.3906, -4.354719
 203.94682, -15.057038
 204.76355, -11.425255
 203.53693, -12.134868
 198.70831, -7.670192
 205.32675, -9.434806
